student_id,name,gender,birth_year,grade,major_track,admission_type,source_province,source_region_type,high_school_level,gaokao_score,gaokao_rank_band,family_class_score,father_education,mother_education,father_occupation,mother_occupation,precollege_science_interest,precollege_self_learning,precollege_interdisciplinary,precollege_art_strength,science_competition_level,innovation_competition_role,overseas_exposure,tutoring_years,tutoring_intensity,family_burden_feeling,academic_identity,scientist_aspiration,major_understanding,goal_clarity,resilience_level,critical_thinking,learning_passion,self_discipline,interdisciplinary_willingness,motivation_strength,motivation_intrinsic,motivation_external,motivation_mission,mental_health_score,stress_level,curiosity_score,risk_taking_score,impulsiveness_score,interdisciplinary_association,ai_use_frequency,ai_use_learning,ai_use_research,ai_use_coding,ai_use_creative,has_fixed_mentor,mentor_closeness,mentor_inspiration,mentor_guidance_frequency,peer_support_score,peer_academic_interaction,facility_satisfaction,frontier_exposure,international_exposure,policy_flexibility,evaluation_fairness,innovation_climate,personalized_support,workload_feeling,cross_college_exchange,overall_env_satisfaction,research_participation_level,research_project_count,research_project_score,research_entry_path,research_platform_level,research_depth_score,fdurop_participated,fdurop_gain_score,pnp_used,pnp_helpfulness,aplus_received,aplus_incentive_score,integrated_training_identity,dim_academic_interest,dim_resilience,dim_innovation,dim_learning_motivation,dim_research_engagement,dim_mentorship,dim_environment_satisfaction,dim_mental_health,z_dim_academic_interest,pct_dim_academic_interest,z_dim_resilience,pct_dim_resilience,z_dim_innovation,pct_dim_innovation,z_dim_learning_motivation,pct_dim_learning_motivation,z_dim_research_engagement,pct_dim_research_engagement,z_dim_mentorship,pct_dim_mentorship,z_dim_environment_satisfaction,pct_dim_environment_satisfaction,z_dim_mental_health,pct_dim_mental_health,student_type,student_type_confidence,adjacent_type,risk_psychology,risk_no_mentor,risk_low_interest,risk_low_research,risk_external_driven,risk_low_ai_usage,risk_overload,warning_count,warning_level,risk_psychology_severity,risk_no_mentor_severity,risk_low_interest_severity,risk_low_research_severity,risk_external_driven_severity,risk_low_ai_usage_severity,risk_overload_severity,issue_summary,advice_academic,advice_psychology,advice_skill,advice_resource,advice_path,type_features,benchmark_case
20240011,学生-011,女,2003,2,数学,强基,贵州,直辖市,普通重点,722,前1%,8,高中及以下,本科,公务员/事业单位,工人/服务业,87.52,95.35,74.75,72.29,86.03,62.89,0,4,58.55,48.47,60.3,57.8,82.91,48.98,87.77,68.11,65.78,58.49,82.05,83.96,75.64,76.22,61.16,76.72,64.73,82.89,60.71,42.27,61.69,66.1,67.39,65.03,23.24,30.69,100,62.76,49.06,58.57,63.32,52.32,63.2,71.16,35.42,75.19,49.88,78.33,61.19,69.36,50.63,70.45,41.79,1,25.0,尚未进入,70.14,62.15,0,72.69,0,23.42,0,51.18,68.02,64.66,68.09,65.45,66.71,47.81,64.25,61.56,59.26,-0.2054,41.82,0.7713,80.0,0.4301,66.82,0.6041,73.18,-0.3018,42.27,0.5156,60.91,0.3696,62.27,1.1768,88.18,竞赛转型型,68.3,均衡发展型,0,0,0,0,0,0,0,0,none,none,none,none,none,none,none,none,当前整体状态稳定，可继续保持。,建议保持当前学术节奏，并在已有优势维度上继续深化。,当前心理状态整体稳定，建议继续保持规律节奏与支持连接。,建议把竞赛式能力迁移到研究问题定义、过程记录和阶段复盘中。,建议持续关注学堂资源、导师机会与跨学科平台。,从解题导向转向问题导向，尽快进入真实研究场景，建立过程记录与学术表达习惯。,前期能力基础较强，正在从竞赛型学习向研究型学习转变。,对标从竞赛优势迁移到研究表达和问题定义的转型案例。
20240012,学生-012,女,2003,4,化学,强基,广西,省会城市,强省重点,672,前1%,7,高中及以下,博士,个体经营,公务员/事业单位,54.34,63.1,71.5,41.84,68.53,67.19,0,3,68.31,40.31,58.04,80.87,94.4,66.61,66.03,79.44,88.26,53.92,50.5,89.49,64.55,60.89,59.11,54.71,81.61,85.56,32.62,61.17,67.33,62.52,65.46,62.24,57.76,37.66,100,76.64,91.33,100.0,74.38,60.62,82.15,51.04,83.99,79.25,51.34,59.56,60.0,73.99,68.25,79.03,100.0,0,0.0,导师,86.78,99.55,0,64.9,0,74.9,100,59.64,80.94,73.57,64.42,60.48,71.05,68.54,84.25,68.06,49.54,1.4792,93.18,0.167,56.82,-0.4692,33.64,1.4102,91.82,0.9914,81.82,1.8229,99.55,2.0954,99.09,-0.0505,44.55,均衡发展型,77.6,科研驱动型,1,0,0,0,0,0,0,1,green,yellow,none,none,none,none,none,none,心理健康与压力状态需要优先关注,建议保持当前学术节奏，并在已有优势维度上继续深化。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,保持稳定节奏，在优势维度上继续拉高，尝试承担更高挑战任务并形成个人特色。,整体发展稳定，没有明显短板，适合个性化拔高支持。,对标在稳定基础上持续拉高优势维度的综合发展路径。
20240013,学生-013,男,2003,2,化学,强基,广西,县城,强省重点,633,前3%,6,本科,大专,公务员/事业单位,教师/科研,83.8,64.53,73.17,38.0,36.54,53.86,0,3,59.69,56.49,60.29,49.29,62.38,69.34,62.44,63.78,62.77,69.45,57.18,65.24,65.9,72.55,54.02,15.55,87.14,84.01,34.13,78.43,48.53,50.17,53.48,58.38,15.56,60.68,0,60.04,50.16,39.1,54.6,82.32,72.35,70.77,66.09,67.77,57.8,74.45,41.44,51.46,76.52,50.32,53.37,1,25.0,FDUROP,39.2,51.29,0,38.76,0,57.87,0,45.97,85.15,60.08,59.51,60.58,61.16,38.45,43.69,62.33,30.49,-1.0713,13.64,-0.6416,29.09,-0.4511,34.09,-0.4267,33.18,-0.8857,20.0,-0.8282,30.0,0.5741,71.14,-2.4557,0.91,压力应对型,56.9,均衡发展型,1,1,1,1,0,0,0,4,red,red,red,yellow,yellow,none,none,none,心理健康与压力状态需要优先关注；尚未建立稳定导师支持关系；学术志趣与目标清晰度偏弱；科研参与深度不足,建议优先通过低风险试错课程、跨学科讲座和导师交流来重新确认兴趣方向。 建议从课程项目、FDUROP 或课题组旁听切入，逐步提升科研参与深度。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议优先连接导师资源，并通过课程项目、FDUROP 和学术活动建立稳定指导关系。 建议结合当前课程负担，评估 P/NP 制度的合理使用空间，为探索和恢复留出余量。,先减压与稳节奏，调整课程负担并使用制度工具降低焦虑，再逐步恢复长期学术目标。,仍在努力应对学业挑战，但心理空间明显受压。,对标先稳节奏再恢复长期目标的减压转型路径。
20240014,学生-014,男,2003,2,数学,综评,甘肃,地级市,强省重点,660,前5‰,6,硕士,高中及以下,教师/科研,企业职员,71.13,72.23,56.19,45.85,62.25,80.47,100,0,46.45,50.2,69.93,70.23,75.33,65.05,62.75,41.49,54.79,72.72,93.64,82.69,79.02,72.85,84.71,62.28,50.06,59.17,47.85,48.01,64.03,49.99,78.28,54.4,19.37,45.81,100,48.29,66.62,59.21,59.42,73.49,71.46,46.0,40.83,75.5,46.25,77.1,67.2,61.37,67.98,54.24,59.52,2,50.0,尚未进入,68.04,66.38,100,52.12,0,38.67,0,46.39,54.27,70.64,58.07,59.93,73.06,63.98,66.79,60.29,54.67,0.9252,81.82,-0.8788,17.73,-0.5687,29.55,1.7835,97.73,0.7069,72.73,0.6817,69.55,0.0325,51.14,0.5973,70.91,均衡发展型,81.3,科研驱动型,0,0,0,0,0,0,0,0,green,none,none,none,none,none,none,none,当前整体状态稳定，可继续保持。,建议保持当前学术节奏，并在已有优势维度上继续深化。,当前心理状态整体稳定，建议继续保持规律节奏与支持连接。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,保持稳定节奏，在优势维度上继续拉高，尝试承担更高挑战任务并形成个人特色。,整体发展稳定，没有明显短板，适合个性化拔高支持。,对标在稳定基础上持续拉高优势维度的综合发展路径。
20240015,学生-015,男,2004,3,计算机,统招,江西,地级市,普通重点,703,前1%,5,本科,硕士,教师/科研,企业职员,72.2,54.07,66.04,52.0,52.38,61.7,0,2,87.7,34.75,69.53,54.92,87.25,73.4,50.41,94.77,82.71,76.5,49.33,61.68,75.29,42.3,53.79,57.95,54.37,65.69,82.36,39.66,58.57,65.15,79.54,62.37,63.22,33.06,100,54.33,55.45,58.09,57.14,60.73,68.54,86.43,56.74,54.61,70.79,76.84,37.81,77.39,77.13,69.98,84.53,4,100.0,尚未进入,26.44,100.0,100,71.26,100,72.93,0,43.84,71.26,70.06,70.47,60.28,67.29,80.38,61.06,65.86,50.24,0.8156,78.64,1.1633,90.0,-0.5054,32.27,0.7118,76.82,1.7299,95.45,0.3071,49.55,1.5113,93.64,0.0379,48.64,科研驱动型,69.3,均衡发展型,0,0,0,0,0,0,0,0,none,none,none,none,none,none,none,none,当前整体状态稳定，可继续保持。,建议保持当前学术节奏，并在已有优势维度上继续深化。,当前心理状态整体稳定，建议继续保持规律节奏与支持连接。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,继续提升科研深度，对接更高平台与导师资源，同时加强成果表达与长期研究方向积累。,学术方向较清晰，科研投入深，适合纵向培养与高水平平台对接。,对标高年级科研持续投入、逐步形成稳定研究方向的学生路径。
20240016,学生-016,男,2006,2,数学,竞赛,澳门,县城,强省重点,618,前5‰,8,高中及以下,高中及以下,工人/服务业,企业职员,59.77,80.94,48.31,36.95,83.35,66.27,0,2,32.48,41.45,70.23,71.94,58.9,57.84,81.78,85.91,58.13,48.38,72.52,53.23,61.41,48.27,58.04,37.15,87.49,82.54,47.54,63.55,59.87,51.86,69.09,13.7,22.46,60.62,0,35.16,41.1,55.52,64.78,48.71,87.27,83.71,30.18,51.37,53.63,63.52,52.11,52.5,54.12,63.66,29.61,1,25.0,竞赛延伸,66.1,60.54,0,60.15,100,45.86,100,55.72,85.06,65.08,64.43,65.7,57.3,42.95,38.72,59.97,37.79,-0.126,46.82,0.1686,57.27,0.4753,68.64,-1.1436,12.27,-0.605,30.91,-1.1531,20.0,-0.0525,48.18,-1.534,7.73,压力应对型,79.0,竞赛转型型,1,1,0,1,0,0,0,3,red,red,red,none,yellow,none,none,none,心理健康与压力状态需要优先关注；尚未建立稳定导师支持关系；科研参与深度不足,建议从课程项目、FDUROP 或课题组旁听切入，逐步提升科研参与深度。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议优先连接导师资源，并通过课程项目、FDUROP 和学术活动建立稳定指导关系。,先减压与稳节奏，调整课程负担并使用制度工具降低焦虑，再逐步恢复长期学术目标。,仍在努力应对学业挑战，但心理空间明显受压。,对标先稳节奏再恢复长期目标的减压转型路径。
20240017,学生-017,男,2006,4,化学,统招,台湾,直辖市,普通重点,666,前1%,5,大专,本科,个体经营,工人/服务业,83.33,53.67,64.42,50.96,71.0,64.27,0,3,33.06,40.73,52.78,52.12,79.84,96.57,89.94,66.44,65.37,73.05,65.1,66.72,63.75,17.57,41.7,59.04,82.13,63.73,64.5,47.85,65.43,64.38,69.81,84.84,4.97,56.29,100,84.94,78.44,57.49,51.11,56.09,59.12,57.32,40.83,52.11,70.3,64.24,59.08,75.14,62.91,62.98,66.87,4,100.0,导师,100.0,66.27,0,73.27,0,30.04,0,40.41,68.58,68.14,70.07,62.24,65.96,69.88,74.66,57.92,48.84,0.4526,69.09,1.0974,88.18,-0.1507,45.45,0.4648,67.27,1.0749,83.64,1.1961,93.64,-0.5968,29.09,-0.1388,42.27,均衡发展型,79.5,科研驱动型,1,0,0,0,0,0,1,2,yellow,yellow,none,none,none,none,none,yellow,心理健康与压力状态需要优先关注；学业负担感偏高,建议保持当前学术节奏，并在已有优势维度上继续深化。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议结合当前课程负担，评估 P/NP 制度的合理使用空间，为探索和恢复留出余量。,保持稳定节奏，在优势维度上继续拉高，尝试承担更高挑战任务并形成个人特色。,整体发展稳定，没有明显短板，适合个性化拔高支持。,对标在稳定基础上持续拉高优势维度的综合发展路径。
20240018,学生-018,男,2005,3,数学,统招,新疆,省会城市,顶尖,679,前1%,3,本科,本科,工人/服务业,公务员/事业单位,62.12,66.37,64.22,68.52,41.26,78.46,0,6,44.38,38.99,52.4,56.58,63.12,78.78,55.61,56.94,81.46,65.49,69.87,67.39,34.75,65.36,57.75,52.71,71.08,73.26,46.92,34.29,78.0,49.56,81.94,76.02,39.57,41.01,0,49.9,50.47,16.31,64.9,42.88,77.32,48.67,42.02,62.58,73.47,76.43,31.34,73.21,44.77,80.18,56.9,1,25.0,导师,51.78,64.03,0,65.22,100,59.23,100,49.49,72.48,65.15,59.22,62.15,58.95,44.54,34.92,61.93,46.17,-0.1127,47.73,-0.6894,26.36,-0.167,44.09,-0.8371,19.55,-0.5058,36.82,-1.4015,11.36,0.4679,65.45,-0.476,31.36,压力应对型,45.3,均衡发展型,1,1,0,0,0,0,0,2,yellow,green,red,none,none,none,none,none,心理健康与压力状态需要优先关注；尚未建立稳定导师支持关系,建议保持当前学术节奏，并在已有优势维度上继续深化。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议优先连接导师资源，并通过课程项目、FDUROP 和学术活动建立稳定指导关系。,先减压与稳节奏，调整课程负担并使用制度工具降低焦虑，再逐步恢复长期学术目标。,仍在努力应对学业挑战，但心理空间明显受压。,对标先稳节奏再恢复长期目标的减压转型路径。
20240019,学生-019,男,2003,2,化学,综评,北京,省会城市,强省重点,651,前1%,5,硕士,高中及以下,企业职员,教师/科研,62.18,82.53,57.65,41.03,48.9,66.18,0,4,46.86,31.73,81.63,68.69,88.08,52.18,64.91,79.86,66.94,45.09,63.33,77.52,68.66,83.66,49.14,60.62,78.51,85.02,55.16,52.95,77.91,61.14,49.71,56.98,11.54,33.17,0,35.82,43.13,40.21,75.77,68.35,69.81,51.32,32.31,46.5,82.93,55.01,53.95,70.19,59.67,73.94,55.54,1,25.0,尚未进入,43.22,35.8,0,62.94,0,54.94,0,58.18,84.77,71.31,59.38,67.53,61.23,38.55,38.92,60.2,48.41,1.0519,85.91,-0.663,27.27,0.8065,79.55,-0.4137,34.09,-0.8795,21.36,-1.14,20.45,0.0086,50.0,-0.1931,40.0,竞赛转型型,45.1,压力应对型,1,1,0,1,0,0,0,3,yellow,yellow,red,none,yellow,none,none,none,心理健康与压力状态需要优先关注；尚未建立稳定导师支持关系；科研参与深度不足,建议从课程项目、FDUROP 或课题组旁听切入，逐步提升科研参与深度。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议把竞赛式能力迁移到研究问题定义、过程记录和阶段复盘中。,建议优先连接导师资源，并通过课程项目、FDUROP 和学术活动建立稳定指导关系。,从解题导向转向问题导向，尽快进入真实研究场景，建立过程记录与学术表达习惯。,前期能力基础较强，正在从竞赛型学习向研究型学习转变。,对标从竞赛优势迁移到研究表达和问题定义的转型案例。
20240020,学生-020,女,2005,4,化学,统招,山东,县城,普通重点,683,前1%,6,硕士,高中及以下,个体经营,公务员/事业单位,78.49,49.61,77.26,40.16,50.07,65.11,0,5,71.38,39.29,52.37,52.53,63.39,82.3,60.47,64.05,67.0,67.75,80.01,58.84,63.82,53.82,43.72,52.33,87.14,67.34,61.28,46.37,58.46,70.94,83.78,72.52,40.38,32.23,100,68.52,52.99,80.12,54.07,61.95,69.65,53.83,21.74,64.37,68.16,90.23,62.01,79.09,52.03,69.6,56.44,4,100.0,导师,90.28,96.8,100,89.76,100,58.65,100,54.36,68.34,64.29,59.16,60.79,60.52,86.61,69.95,63.93,43.01,-0.2753,38.64,-0.6993,25.91,-0.4131,35.45,-0.5455,28.18,2.1186,98.64,0.8882,78.64,0.9989,84.55,-0.8749,21.36,科研驱动型,50.8,压力应对型,1,0,0,0,0,0,0,1,green,yellow,none,none,none,none,none,none,心理健康与压力状态需要优先关注,建议保持当前学术节奏，并在已有优势维度上继续深化。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,继续提升科研深度，对接更高平台与导师资源，同时加强成果表达与长期研究方向积累。,学术方向较清晰，科研投入深，适合纵向培养与高水平平台对接。,对标高年级科研持续投入、逐步形成稳定研究方向的学生路径。
20240021,学生-021,男,2005,2,数学,强基,山东,地级市,顶尖,684,前1‰,3,大专,本科,公务员/事业单位,公务员/事业单位,94.2,71.25,69.67,44.7,42.18,57.51,0,2,59.12,36.2,65.67,75.7,67.9,62.87,66.59,75.1,47.89,56.97,79.82,67.38,72.91,73.34,72.5,53.41,83.98,76.53,58.93,53.22,83.61,47.9,80.22,46.31,19.03,27.29,100,62.38,50.5,54.6,67.54,80.4,81.13,48.4,36.34,62.96,63.55,75.29,77.25,43.64,51.81,86.4,24.02,0,0.0,尚未进入,62.02,50.12,100,54.58,0,53.01,100,49.37,70.91,66.85,58.48,68.69,64.32,44.34,67.72,66.44,50.15,0.2087,58.18,-0.8113,21.82,1.0163,83.18,0.1602,54.09,-0.5183,35.45,0.7424,72.27,1.6653,95.45,0.0266,48.18,均衡发展型,47.1,压力应对型,1,0,0,1,0,0,0,2,yellow,yellow,none,none,yellow,none,none,none,心理健康与压力状态需要优先关注；科研参与深度不足,建议从课程项目、FDUROP 或课题组旁听切入，逐步提升科研参与深度。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,保持稳定节奏，在优势维度上继续拉高，尝试承担更高挑战任务并形成个人特色。,整体发展稳定，没有明显短板，适合个性化拔高支持。,对标在稳定基础上持续拉高优势维度的综合发展路径。
20240022,学生-022,男,2003,4,生物,综评,宁夏,直辖市,普通重点,648,前3%,6,博士,博士,工人/服务业,个体经营,63.11,68.53,55.2,40.37,67.62,72.46,0,6,49.01,65.73,68.45,66.78,85.76,65.54,66.31,78.4,71.27,69.99,44.93,67.41,67.75,36.43,52.12,49.45,100.0,68.44,60.12,43.1,55.55,90.71,90.35,65.64,22.68,57.86,100,46.4,62.84,72.49,63.07,75.08,87.59,49.96,48.82,73.14,56.2,92.83,84.74,66.55,63.24,49.18,76.09,4,100.0,竞赛延伸,54.94,99.27,0,100.0,0,42.32,100,34.63,79.07,68.69,63.92,57.74,64.4,76.55,70.09,65.84,39.85,0.5566,70.91,0.0846,54.77,-0.965,17.5,0.1751,55.45,1.491,90.91,0.8973,79.55,1.506,93.18,-1.2739,11.82,压力应对型,87.6,均衡发展型,1,0,0,0,0,0,0,1,red,red,none,none,none,none,none,none,心理健康与压力状态需要优先关注,建议保持当前学术节奏，并在已有优势维度上继续深化。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,先减压与稳节奏，调整课程负担并使用制度工具降低焦虑，再逐步恢复长期学术目标。,仍在努力应对学业挑战，但心理空间明显受压。,对标先稳节奏再恢复长期目标的减压转型路径。
20240023,学生-023,女,2005,1,计算机,统招,青海,地级市,强省重点,690,前3%,8,本科,本科,公务员/事业单位,工人/服务业,83.71,62.32,47.97,61.71,46.76,41.13,0,2,48.67,72.43,71.71,63.33,38.94,70.73,68.69,59.07,86.14,68.92,59.02,67.89,74.67,83.46,58.36,57.95,63.98,78.68,71.56,78.72,59.88,80.14,69.1,50.75,49.66,31.62,0,29.35,55.33,24.6,66.97,78.02,85.44,72.16,63.73,52.62,54.1,66.19,68.06,64.69,56.13,55.95,44.95,0,0.0,任课教师,24.84,45.85,0,47.83,0,58.51,0,41.04,70.29,64.42,65.8,67.0,67.12,29.31,39.43,62.0,48.66,-0.2508,40.0,0.3942,64.09,0.7106,76.36,0.6803,75.91,-1.4559,5.0,-1.1067,22.27,0.4865,66.36,-0.1616,41.36,竞赛转型型,45.1,压力应对型,0,0,0,1,0,0,0,1,yellow,none,none,none,yellow,none,none,none,科研参与深度不足,建议从课程项目、FDUROP 或课题组旁听切入，逐步提升科研参与深度。,当前心理状态整体稳定，建议继续保持规律节奏与支持连接。,建议把竞赛式能力迁移到研究问题定义、过程记录和阶段复盘中。,建议持续关注学堂资源、导师机会与跨学科平台。,从解题导向转向问题导向，尽快进入真实研究场景，建立过程记录与学术表达习惯。,前期能力基础较强，正在从竞赛型学习向研究型学习转变。,对标从竞赛优势迁移到研究表达和问题定义的转型案例。
20240024,学生-024,男,2004,2,计算机,综评,安徽,省会城市,一般,683,前1%,1,本科,本科,工人/服务业,公务员/事业单位,80.03,55.56,65.8,42.89,86.13,87.36,0,3,59.78,42.93,94.15,81.45,69.71,62.87,73.16,52.98,52.43,90.71,70.87,90.24,70.78,100.0,82.11,57.06,95.77,65.65,47.82,48.61,62.67,60.63,43.46,58.33,70.77,63.34,0,57.21,53.7,41.06,73.86,44.8,69.68,49.61,45.35,53.2,73.13,65.67,40.51,62.31,72.19,53.57,56.46,2,50.0,导师,63.46,100.0,100,43.49,0,73.47,0,31.13,56.16,74.25,63.14,60.17,70.16,67.81,42.95,58.21,47.21,1.6078,95.0,-0.0438,50.23,-0.5253,30.0,1.2449,87.27,0.9458,81.36,-0.8766,28.64,-0.5198,30.91,-0.3446,34.55,竞赛转型型,48.9,压力应对型,1,1,0,0,0,0,1,3,yellow,yellow,yellow,none,none,none,none,yellow,心理健康与压力状态需要优先关注；尚未建立稳定导师支持关系；学业负担感偏高,建议保持当前学术节奏，并在已有优势维度上继续深化。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议把竞赛式能力迁移到研究问题定义、过程记录和阶段复盘中。,建议优先连接导师资源，并通过课程项目、FDUROP 和学术活动建立稳定指导关系。 建议结合当前课程负担，评估 P/NP 制度的合理使用空间，为探索和恢复留出余量。,从解题导向转向问题导向，尽快进入真实研究场景，建立过程记录与学术表达习惯。,前期能力基础较强，正在从竞赛型学习向研究型学习转变。,对标从竞赛优势迁移到研究表达和问题定义的转型案例。
20240025,学生-025,男,2003,2,数学,综评,安徽,地级市,一般,648,前5‰,5,博士,高中及以下,教师/科研,企业职员,44.8,68.83,82.81,49.62,35.43,52.22,100,3,36.78,40.33,65.05,77.65,51.02,50.56,72.9,51.95,62.96,88.88,75.61,49.38,81.54,57.72,59.88,52.48,48.21,55.31,69.45,54.25,70.69,85.43,69.39,44.5,36.96,24.29,100,77.3,73.31,55.91,92.86,72.54,78.08,61.37,45.87,67.1,63.52,73.78,52.0,74.11,68.12,78.83,48.38,1,25.0,任课教师,70.48,94.76,0,61.08,100,45.87,0,57.65,61.41,63.24,68.62,61.37,60.57,54.97,74.24,65.82,57.26,-0.4739,30.45,0.8586,81.36,-0.3082,37.27,-0.5362,29.32,0.1448,57.27,1.1686,93.18,1.5007,92.73,0.9243,83.18,均衡发展型,83.6,科研驱动型,0,0,0,0,0,0,0,0,none,none,none,none,none,none,none,none,当前整体状态稳定，可继续保持。,建议保持当前学术节奏，并在已有优势维度上继续深化。,当前心理状态整体稳定，建议继续保持规律节奏与支持连接。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,保持稳定节奏，在优势维度上继续拉高，尝试承担更高挑战任务并形成个人特色。,整体发展稳定，没有明显短板，适合个性化拔高支持。,对标在稳定基础上持续拉高优势维度的综合发展路径。
20240026,学生-026,女,2006,1,生物,综评,广东,农村,普通重点,673,前1%,9,博士,高中及以下,企业职员,公务员/事业单位,79.66,59.47,54.96,63.1,69.22,78.09,100,3,55.32,30.29,64.52,71.94,57.08,56.88,83.92,79.56,55.86,71.91,75.08,78.09,61.19,54.98,63.92,48.16,88.19,46.83,79.84,41.29,53.8,41.19,47.88,16.3,14.87,42.29,0,46.72,49.75,50.63,71.99,74.82,54.83,53.0,52.74,47.38,54.57,76.52,25.16,69.22,40.97,81.45,7.26,1,25.0,尚未进入,58.37,66.44,100,63.94,0,71.85,0,53.63,61.34,63.31,68.94,57.44,63.58,48.69,41.15,56.52,42.35,-0.4606,30.91,0.9113,81.82,-1.0193,16.36,0.0228,50.91,-0.2469,45.0,-0.9943,25.45,-0.9685,17.27,-0.9583,19.09,压力应对型,76.4,均衡发展型,1,0,0,1,0,0,1,3,yellow,yellow,none,none,yellow,none,none,yellow,心理健康与压力状态需要优先关注；科研参与深度不足；学业负担感偏高,建议从课程项目、FDUROP 或课题组旁听切入，逐步提升科研参与深度。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议结合当前课程负担，评估 P/NP 制度的合理使用空间，为探索和恢复留出余量。,先减压与稳节奏，调整课程负担并使用制度工具降低焦虑，再逐步恢复长期学术目标。,仍在努力应对学业挑战，但心理空间明显受压。,对标先稳节奏再恢复长期目标的减压转型路径。
20240027,学生-027,男,2003,2,数学,强基,山东,县城,普通重点,676,前1%,6,硕士,本科,工人/服务业,个体经营,68.65,61.36,62.37,39.55,27.93,57.0,0,5,37.54,36.17,79.11,36.22,81.14,69.03,70.12,60.28,61.16,73.73,40.51,86.66,54.48,61.52,72.51,51.66,82.85,74.16,54.85,20.81,74.48,51.3,87.08,47.48,11.43,64.26,100,64.46,61.57,48.44,77.45,38.09,65.01,75.63,44.75,62.23,49.86,65.05,43.51,43.38,51.7,35.12,56.05,4,100.0,任课教师,59.49,55.38,0,51.01,0,51.38,0,36.64,55.91,63.07,62.27,60.2,67.69,56.7,63.63,53.42,51.29,-0.506,30.0,-0.1871,41.36,-0.5199,30.45,0.7861,78.64,0.2528,62.27,0.4751,59.55,-1.7915,3.18,0.1705,56.82,均衡发展型,83.0,科研驱动型,1,0,0,0,0,0,1,2,yellow,yellow,none,none,none,none,none,yellow,心理健康与压力状态需要优先关注；学业负担感偏高,建议保持当前学术节奏，并在已有优势维度上继续深化。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议结合当前课程负担，评估 P/NP 制度的合理使用空间，为探索和恢复留出余量。,保持稳定节奏，在优势维度上继续拉高，尝试承担更高挑战任务并形成个人特色。,整体发展稳定，没有明显短板，适合个性化拔高支持。,对标在稳定基础上持续拉高优势维度的综合发展路径。
20240028,学生-028,女,2006,1,数学,统招,青海,直辖市,普通重点,652,前5‰,6,大专,本科,教师/科研,企业职员,89.59,53.78,54.25,64.14,55.57,59.88,0,5,35.5,23.14,59.88,65.04,67.82,67.18,73.11,65.08,81.33,75.08,56.0,68.15,34.42,54.56,40.01,77.19,62.61,67.12,69.97,55.01,66.62,44.19,57.32,39.85,23.96,45.97,0,31.8,38.96,31.22,73.74,83.78,66.97,56.18,46.94,63.85,60.46,45.42,25.8,46.72,53.81,69.32,49.4,2,50.0,尚未进入,19.94,0.0,0,34.2,0,44.22,0,39.13,52.78,65.84,69.39,63.34,54.51,26.59,33.11,54.3,60.75,0.0177,50.45,0.9854,85.23,0.0483,53.18,-1.6617,5.91,-1.6255,3.18,-1.5198,7.27,-1.5579,7.73,1.3649,90.91,竞赛转型型,49.3,压力应对型,0,0,0,1,0,0,0,1,red,none,none,none,yellow,none,none,none,科研参与深度不足,建议从课程项目、FDUROP 或课题组旁听切入，逐步提升科研参与深度。,当前心理状态整体稳定，建议继续保持规律节奏与支持连接。,建议把竞赛式能力迁移到研究问题定义、过程记录和阶段复盘中。,建议持续关注学堂资源、导师机会与跨学科平台。,从解题导向转向问题导向，尽快进入真实研究场景，建立过程记录与学术表达习惯。,前期能力基础较强，正在从竞赛型学习向研究型学习转变。,对标从竞赛优势迁移到研究表达和问题定义的转型案例。
